date_submitted,ideal_adoption_timeline,reason_for_adoption,specific_animal,adults_in_home,children_in_home,all_household_agree,allergies,home_owner,home_pet_policy,experience,budget_monthly,budget_emergency,home_alone_avg,home_alone_max,pet_kept,exercise,needs,return_pet,how_heard,outcome_trello_id,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,City,State,ZIP
9/12/2018,one-month-or-more,"myself,other",FALSE,1,0,yes,no-allergies,myself,NA,pet-died-in-care,$50.00,$140.00,NA,NA,inside-only,"toy-mice,wand-toys",declaw,none,NA,5b99a9c4e4884c0daa296d56,42,101,25900,42101025900,259,Census Tract 259,G5020,S,549417,0,40.0799254,-75.1759762,Philadelphia,PA,19150
9/12/2018,one-month-or-more,myself,TRUE,1,1,yes,no-allergies,myself,NA,currently-have-pet,$200.00,"$5,000.00",4 h,NA,inside-only,"toy-mice,wand-toys,other-cats",scratching-post,none,website,5b99a9dc4fe842360424c039,42,45,409802,42045409802,4098.02,Census Tract 4098.02,G5020,S,5901658,19609,40.0512318,-75.3683773,St. Davida,PA,19087
9/12/2018,one-month-or-more,myself,FALSE,0,0,yes,no-allergies,company,yes,"grew-up-with-pet,lived-wit-previous-housemates-pets",$100.00,$150.00,8 h,9 h,inside-only,"toy-mice,wand-toys","scratching-post,not-sure",becomes-aggressive,NA,5b99a98ac101ec39e7b11676,42,45,400801,42045400801,4008.01,Census Tract 4008.01,G5020,S,361559,0,39.9527721,-75.2730642,Upper Darby,PA,19082
9/12/2018,one-month-or-more,myself,TRUE,1,0,a-surprise,no-allergies,myself,NA,"lived-wit-previous-housemates-pets,grew-up-with-pet,given-pet-to-another",$300.00,$300.00,6 h,NA,"inside-only,leash-harness,inside-with-yard-access","toy-mice,wand-toys","nail-clip,scratching-post","becomes-aggressive,none",website,5b99600ce923921708327551,42,45,403601,42045403601,4036.01,Census Tract 4036.01,G5020,S,1123374,0,39.8903641,-75.2983987,Norwood,PA,19074
9/12/2018,today,"myself,mouser",FALSE,1,0,yes,no-allergies,company,yes,grew-up-with-pet,$100.00,$100.00,6 h,NA,inside-only,toy-mice,"declaw,scratching-post",allergies-appear,NA,5b995ffe7f44394283befe8a,42,101,24300,42101024300,243,Census Tract 243,G5020,S,679034,0,40.0215855,-75.1710376,Philadelphia,PA,19144
9/12/2018,today,myself,TRUE,2,0,yes,no-allergies,company,havent-asked,"pet-died-in-care,euthanized-a-pet,grew-up-with-pet,lived-wit-previous-housemates-pets",($100.00),$750.00,8h,8h,inside-only,"toy-mice,wand-toys",scratching-post,none,other,5b995fde543c014a3db9d155,42,101,8702,42101008702,87.02,Census Tract 87.02,G5020,S,283544,0,39.9538112,-75.2070434,"Philadelphia, PA",PA,19104
9/12/2018,one-month-or-more,myself,TRUE,0,0,yes,no-allergies,myself,NA,"grew-up-with-pet,currently-have-pet",$860.00,"$10,000.00",8 h,NA,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",none,website,5b995fc506ca370bebe9228b,42,91,202604,42091202604,2026.04,Census Tract 2026.04,G5020,S,1672390,0,40.1019165,-75.1679502,Glenside,PA,19038
9/12/2018,today,myself,TRUE,0,0,yes,no-allergies,company,havent-asked,"grew-up-with-pet,lived-wit-previous-housemates-pets",$300.00,"$1,000.00",12h,12h,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",none,website,5b995fb50855e2446c442387,42,101,15600,42101015600,156,Census Tract 156,G5020,S,429566,0,39.9790066,-75.141891,Philadelphia,PA,19122
9/12/2018,one-month-or-more,"myself,my-kids,mouser",FALSE,1,3,yes,no-allergies,myself,NA,"grew-up-with-pet,currently-have-pet",$500.00,"$1,000.00",8 h,8h,inside-only,"not-much,toy-mice",scratching-post,"allergies-appear,becomes-aggressive",NA,5b995f9f7cc5b50d46e7a564,42,101,28800,42101028800,288,Census Tract 288,G5020,S,447270,0,40.0222577,-75.1240187,Philadelphia,PA,19120
9/11/2018,today,"myself,other",TRUE,1,0,yes,no-allergies,myself,NA,"pet-died-in-care,grew-up-with-pet",$250.00,"$2,000.00",NA,NA,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",none,other,5b995f5133bfc75b1521c8f4,42,17,105011,42017105011,1050.11,Census Tract 1050.11,G5020,S,3671399,70319,40.2009705,-74.9516525,HOLLAND,PA,18966
9/11/2018,next-few-weeks,myself,FALSE,1,0,yes,mildly-allergic,company,yes,"grew-up-with-pet,lived-wit-previous-housemates-pets",$300.00,"$3,000.00",6 h,8 h,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",none,NA,5b98834180823b3d43a70bff,42,101,804,42101000804,8.04,Census Tract 8.04,G5020,S,145453,0,39.9485646,-75.1677563,Philadelphia,PA,19102
9/11/2018,next-few-weeks,myself,FALSE,0,0,yes,no-allergies,myself,NA,"pet-ran-away,euthanized-a-pet",$300.00,"$1,200.00",8 h,12 h,inside-with-yard-access,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",none,NA,5b9883261954604e750d590d,42,101,15800,42101015800,158,Census Tract 158,G5020,S,580218,0,39.9735773,-75.1294327,Philadelphia,PA,19125
9/11/2018,one-month-or-more,myself,TRUE,2,0,yes,no-allergies,company,yes,"grew-up-with-pet,lived-wit-previous-housemates-pets,given-pet-to-another",$300.00,"$2,000.00",8 h,12 h,inside-only,"toy-mice,wand-toys,other-cats",nail-clip,allergies-appear,website,5b98830a3e8fa265cb0a50b2,42,101,9000,42101009000,90,Census Tract 90,G5020,S,434900,0,39.9595247,-75.1906334,Philadelphia,PA,19104
9/11/2018,one-month-or-more,myself,FALSE,1,0,yes,mildly-allergic,company,yes,"euthanized-a-pet,grew-up-with-pet,lived-wit-previous-housemates-pets",$350.00,"$2,000.00",7 h,NA,inside-with-yard-access,"toy-mice,wand-toys","nail-clip,scratching-post",becomes-aggressive,NA,5b9882eea821b6427a3c405d,42,101,1400,42101001400,14,Census Tract 14,G5020,S,315833,0,39.9429436,-75.171593,Philadelphia,PA,19146
9/11/2018,next-few-weeks,myself,FALSE,0,0,yes,no-allergies,company,yes,"given-pet-to-another,pet-died-in-care,grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",$50.00,"$1,000.00",NA,10 h,inside-only,"toy-mice,wand-toys,other-cats","scratching-post,nail-clip",becomes-aggressive,NA,5b9882d9300cab6b08eab6d8,42,101,7800,42101007800,78,Census Tract 78,G5020,S,427404,0,39.946458,-75.2162637,Philadelphia,PA,19143
9/11/2018,one-month-or-more,myself,TRUE,0,1,yes,no-allergies,myself,NA,euthanized-a-pet,$100.00,"$2,000.00",8 h,10 h,inside-only,"toy-mice,wand-toys,other-cats",scratching-post,none,website,5b981578b890b4273e4abdb8,34,7,607502,34007607502,6075.02,Census Tract 6075.02,G5020,S,8040085,95491,39.850333,-74.9742686,VOORHEES,NJ,8043
9/11/2018,today,"myself,mouser",FALSE,0,0,yes,no-allergies,myself,NA,grew-up-with-pet,$250.00,$500.00,7 h,NA,"inside-only,leash-harness","not-much,toy-mice",scratching-post,litter-box-issues,NA,5b97f4717b0e1922d3389bd0,42,101,700,42101000700,7,Census Tract 7,G5020,S,246683,7087,39.9510463,-75.1729143,Philadelphia,PA,19103
9/10/2018,one-month-or-more,"mouser,other",TRUE,2,0,yes,no-allergies,company,yes,"grew-up-with-pet,lived-wit-previous-housemates-pets,euthanized-a-pet",$50.00,$500.00,8 h,8 h,inside-only,"wand-toys,not-much",nail-clip,"vet-becomes-expensive,other",website,5b97f4540890cd4923761f6a,42,101,2900,42101002900,29,Census Tract 29,G5020,S,370258,0,39.9306978,-75.1655733,Philadelphia,PA,19148
9/10/2018,one-month-or-more,other,TRUE,1,0,yes,mildly-allergic,myself,NA,"bred-sold-a-pet,pet-ran-away,given-pet-to-another,pet-died-in-care,euthanized-a-pet,grew-up-with-pet,currently-have-pet","$1,000.00","$10,000.00",4 h,12 h,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post,other",none,other,5b97f42d4a9b1812b616a75e,42,17,101802,42017101802,1018.02,Census Tract 1018.02,G5020,S,13082817,27868,40.2583121,-75.1875488,Chalfont,NY,18914
9/10/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,myself,NA,"euthanized-a-pet,grew-up-with-pet",$300.00,$10.00,NA,NA,inside-only,"toy-mice,wand-toys",not-sure,litter-box-issues,other,NA,42,101,37300,42101037300,373,Census Tract 373,G5020,S,2587546,145214,39.9024981,-75.1879361,Philadelphia,PA,19145
9/10/2018,today,myself,FALSE,3,0,yes,no-allergies,company,yes,"grew-up-with-pet,currently-have-pet",$200.00,$500.00,3 h,5 h,inside-only,"toy-mice,wand-toys",not-sure,none,NA,5b97f3fc17ac4b3c0b56ec03,42,101,15300,42101015300,153,Census Tract 153,G5020,S,469148,0,39.9837644,-75.1608848,Philadelphia,PA,19121
9/10/2018,today,myself,TRUE,1,0,yes,no-allergies,myself,NA,"given-pet-to-another,grew-up-with-pet",$200.00,$300.00,4 h,4 h,inside-only,"wand-toys,toy-mice","nail-clip,scratching-post",none,website,NA,42,101,11700,42101011700,117,Census Tract 117,G5020,S,654025,0,39.991907,-75.240437,Philadelphia,PA,19131
9/10/2018,one-month-or-more,myself,TRUE,2,0,yes,no-allergies,company,yes,lived-wit-previous-housemates-pets,$50.00,$500.00,NA,NA,"inside-only,leash-harness","wand-toys,toy-mice,not-much","nail-clip,scratching-post","becomes-aggressive,litter-box-issues,none",website,5b97f28ed8c7d5092fa149da,42,101,15800,42101015800,158,Census Tract 158,G5020,S,580218,0,39.9735773,-75.1294327,Philadelphia,PA,19125
9/10/2018,today,myself,TRUE,0,0,yes,mildly-allergic,myself,NA,currently-have-pet,$100.00,$300.00,NA,NA,inside-only,"toy-mice,wand-toys,other-cats,not-much","scratching-post,nail-clip",none,other,5b4e40ada65bf328969bfb3f,42,101,7400,42101007400,74,Census Tract 74,G5020,S,675931,0,39.9408575,-75.2143067,Philadelphia,PA,19143
9/10/2018,today,myself,FALSE,1,0,yes,no-allergies,company,yes,"grew-up-with-pet,pet-ran-away,lived-wit-previous-housemates-pets",$200.00,"$1,000.00",8 h,8h,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post","becomes-aggressive,vet-becomes-expensive",NA,5b967ef16c258e0a27a35b96,42,101,7900,42101007900,79,Census Tract 79,G5020,S,377950,0,39.950463,-75.218257,Philadelphia,PA,19143
9/9/2018,today,myself,TRUE,2,0,yes,no-allergies,company,yes,"currently-have-pet,grew-up-with-pet",$100.00,$500.00,8 h,8 h,inside-only,"other-cats,wand-toys,toy-mice","nail-clip,scratching-post",none,website,5b967ec5c09aa4367826c1ce,42,101,700,42101000700,7,Census Tract 7,G5020,S,246683,7087,39.9510463,-75.1729143,PHILADELPHIA,PA,19103-3520
9/9/2018,one-month-or-more,myself,TRUE,1,0,yes,mildly-allergic,myself,NA,"grew-up-with-pet,lived-wit-previous-housemates-pets",$150.00,$500.00,9 h,10 h,inside-only,"toy-mice,wand-toys","scratching-post,nail-clip",none,NA,5b967eada715bb86098c4b43,42,91,200402,42091200402,2004.02,Census Tract 2004.02,G5020,S,1709215,0,40.183057,-75.1019326,Hatboro,PA,19040
9/9/2018,one-month-or-more,myself,FALSE,1,0,yes,no-allergies,company,yes,grew-up-with-pet,$75.00,$200.00,5 h,10 h,inside-only,"toy-mice,wand-toys",scratching-post,allergies-appear,NA,5b967e7a0ffbeb5f746733c0,42,101,9000,42101009000,90,Census Tract 90,G5020,S,434900,0,39.9595247,-75.1906334,Philadelphia,PA,19104
9/9/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,myself,NA,"euthanized-a-pet,currently-have-pet",$200.00,$500.00,0 h,NA,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",none,other,5b967e9418552e15e46e1d4a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnolia,DE,19962
9/9/2018,one-month-or-more,myself,TRUE,1,2,yes,no-allergies,myself,NA,"grew-up-with-pet,currently-have-pet,pet-died-in-care",$100.00,$80.00,6 h,NA,inside-with-yard-access,"toy-mice,other-cats","nail-clip,scratching-post",none,website,5b967e398400543b0456300d,42,29,301402,42029301402,3014.02,Census Tract 3014.02,G5020,S,28505125,382305,40.2181789,-75.6924275,Pottstown,PA,19465
9/9/2018,today,myself,TRUE,-1,0,yes,no-allergies,myself,NA,"euthanized-a-pet,grew-up-with-pet","$1,000.00","$1,000.00",NA,NA,inside-only,"toy-mice,wand-toys,other-cats","scratching-post,nail-clip",none,other,5b967df5b41d4815b08c2c53,34,5,701102,34005701102,7011.02,Census Tract 7011.02,G5020,S,10715781,22777,40.0549954,-74.8302096,Burlington,NJ,8016
9/9/2018,one-month-or-more,myself,TRUE,0,1,yes,no-allergies,myself,NA,lived-wit-previous-housemates-pets,$75.00,"$1,500.00",NA,2 h,inside-only,"wand-toys,toy-mice","nail-clip,scratching-post",none,website,5b967e18b3ce114b6ba1f2f0,42,45,404003,42045404003,4040.03,Census Tract 4040.03,G5020,S,612154,0,39.9113122,-75.3107555,Secane,PA,19018
9/9/2018,one-month-or-more,other,TRUE,1,0,yes,no-allergies,myself,NA,"grew-up-with-pet,currently-have-pet,euthanized-a-pet",($300.00),"$5,000.00",NA,NA,inside-only,"toy-mice,wand-toys,other-cats","scratching-post,nail-clip",none,email,5b967dd4c10baf36604792cf,34,7,605700,34007605700,6057,Census Tract 6057,G5020,S,1421671,0,39.8933311,-75.0637937,Audubon,NJ,8106
9/9/2018,next-few-weeks,myself,FALSE,1,0,yes,mildly-allergic,company,havent-asked,"grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",$175.00,$700.00,7 h,12 h,inside-only,"toy-mice,other-cats,wand-toys","nail-clip,scratching-post",none,NA,5b048af04e068ba1cec21c42,42,101,2300,42101002300,23,Census Tract 23,G5020,S,212379,0,39.9348217,-75.1629799,Philadelphia,PA,19147
9/9/2018,today,myself,TRUE,1,1,yes,not-sure,myself,NA,"grew-up-with-pet,currently-have-pet",$200.00,"$1,000.00",NA,NA,inside-only,"toy-mice,other-cats",nail-clip,none,website,NA,42,101,33500,42101033500,335,Census Tract 335,G5020,S,943009,0,40.0546016,-75.0648662,Philadelphia,PA,19111
9/9/2018,one-month-or-more,"myself,mouser",FALSE,0,0,yes,very-allergic,company,yes,"grew-up-with-pet,currently-have-pet",$200.00,$500.00,9 h,10 h,inside-only,"toy-mice,wand-toys,other-cats",not-sure,"allergies-appear,becomes-aggressive",NA,NA,42,101,19800,42101019800,198,Census Tract 198,G5020,S,540315,0,40.010719,-75.142141,Philadelphia,PA,19140
9/9/2018,one-month-or-more,"myself,my-kids",FALSE,0,2,yes,no-allergies,myself,NA,euthanized-a-pet,$200.00,"$1,000.00",NA,NA,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post,not-sure",allergies-appear,NA,NA,42,101,902,42101000902,9.02,Census Tract 9.02,G5020,S,155166,0,39.9471596,-75.1566389,Philadelphia,PA,19107
9/9/2018,one-month-or-more,myself,TRUE,1,2,yes,no-allergies,myself,NA,grew-up-with-pet,$150.00,$500.00,NA,4 h,inside-only,"toy-mice,wand-toys",scratching-post,becomes-aggressive,website,5b95d399e915fc354086e60d,42,101,8000,42101008000,80,Census Tract 80,G5020,S,430891,0,39.9506586,-75.2268464,Philadelphia,PA,19143
9/9/2018,today,"my-kids,mouser,myself",FALSE,0,1,yes,no-allergies,company,yes,never-lived-with-or-owned-a-pet-before,$70.00,$200.00,8h,9h,inside-only,"not-much,toy-mice","declaw,nail-clip,not-sure","vet-becomes-expensive,allergies-appear,becomes-aggressive",NA,NA,42,101,6300,42101006300,63,Census Tract 63,G5020,S,555597,0,39.9210844,-75.2399761,Philadelphia,PA,19142
9/8/2018,one-month-or-more,myself,FALSE,0,0,yes,no-allergies,company,yes,never-lived-with-or-owned-a-pet-before,$160.00,$400.00,8 h,10 h,inside-only,"not-much,wand-toys,toy-mice",scratching-post,"vet-becomes-expensive,not-enough-time,moving-too-far",NA,5b9548db0030826a98485a10,42,101,12203,42101012203,122.03,Census Tract 122.03,G5020,S,227711,0,40.0074873,-75.2093404,Philadelphia,PA,19131
9/8/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,myself,NA,"currently-have-pet,grew-up-with-pet,euthanized-a-pet,lived-wit-previous-housemates-pets",$200.00,"$5,000.00",8 h,NA,inside-only,"toy-mice,wand-toys,other-cats","scratching-post,nail-clip","none,other",other,5b94318d67c27d096e934d02,42,101,4001,42101004001,40.01,Census Tract 40.01,G5020,S,314911,0,39.9238033,-75.1662098,Philadelphia,PA,19148
9/8/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,company,yes,grew-up-with-pet,$100.00,$500.00,8 h,12 h,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",vet-becomes-expensive,website,5b943144516cd26b2a6e2174,42,101,8701,42101008701,87.01,Census Tract 87.01,G5020,S,259546,0,39.953566,-75.2104986,Philadelphia,PA,19104
9/8/2018,today,myself,FALSE,1,1,yes,no-allergies,company,yes,grew-up-with-pet,$150.00,$600.00,4 h,4 h,inside-only,"toy-mice,wand-toys,other-cats",scratching-post,none,NA,5b9401549117bc5a6c8c6846,42,101,17800,42101017800,178,Census Tract 178,G5020,S,662615,0,39.9913752,-75.117304,Philadelphia,PA,19134
9/8/2018,today,myself,TRUE,1,0,yes,mildly-allergic,company,yes,lived-wit-previous-housemates-pets,$250.00,$500.00,4 h,9 h,inside-only,"wand-toys,toy-mice,other-cats",scratching-post,"none,becomes-aggressive",other,5b93ffc36eee5777ac51fb26,42,101,10800,42101010800,108,Census Tract 108,G5020,S,585733,0,39.9660217,-75.198989,philadelphia,PA,19104
9/8/2018,one-month-or-more,myself,TRUE,1,-24,yes,no-allergies,company,yes,"pet-died-in-care,grew-up-with-pet,lived-wit-previous-housemates-pets",$150.00,$500.00,5 h,8 h,inside-with-yard-access,"toy-mice,other-cats,wand-toys","scratching-post,nail-clip",none,website,5b93fffd1faf1a36bf8157b7,42,101,10800,42101010800,108,Census Tract 108,G5020,S,585733,0,39.9660217,-75.198989,Philadelphia,PA,19104
9/8/2018,one-month-or-more,myself,FALSE,2,0,yes,mildly-allergic,family-member-or-friend,NA,"pet-died-in-care,euthanized-a-pet,grew-up-with-pet,currently-have-pet,pet-ran-away",$200.00,"$1,000.00",8 h,8 h,inside-only,"other-cats,wand-toys,toy-mice","scratching-post,nail-clip",none,NA,5b94002ad8442f7a053c3c38,42,29,304600,42029304600,3046,Census Tract 3046,G5020,S,30977882,431187,40.0835971,-75.7753878,Honey Brook,PA,19344
9/8/2018,today,myself,TRUE,1,1,yes,no-allergies,myself,NA,lived-wit-previous-housemates-pets,$300.00,$300.00,9h,9h,inside-only,wand-toys,scratching-post,none,website,5b93f8ee57846b8b839652a8,42,101,34802,42101034802,348.02,Census Tract 348.02,G5020,S,1232183,8015,40.0687035,-75.00973,Philadelphia,PA,19114
9/8/2018,one-month-or-more,"myself,other",FALSE,0,0,yes,no-allergies,company,yes,"euthanized-a-pet,grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",$50.00,$500.00,2 h,10 h,inside-only,"wand-toys,other-cats,not-much","nail-clip,scratching-post",none,NA,5b93f906b934ab3a020f5d94,42,101,7800,42101007800,78,Census Tract 78,G5020,S,427404,0,39.946458,-75.2162637,Philadelphia,PA,19143
9/8/2018,one-month-or-more,myself,FALSE,0,0,yes,no-allergies,company,yes,"grew-up-with-pet,lived-wit-previous-housemates-pets,currently-pets-in-my-home-but-not-mine",$100.00,$500.00,9 h,10 h,inside-only,"other-cats,not-much,wand-toys",not-sure,becomes-aggressive,NA,5b93e2e88d87c75bf5304183,42,101,1700,42101001700,17,Census Tract 17,G5020,S,221571,0,39.9377594,-75.1483123,Philadelphia,PA,19147
9/8/2018,today,"myself,my-kids,mouser",TRUE,1,3,yes,no-allergies,myself,NA,"euthanized-a-pet,grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets,given-a-pet-to-a-shelter",$100.00,$500.00,5 h,8 h,inside-only,"toy-mice,wand-toys,other-cats",scratching-post,none,other,5b93e2ce062b5b0842ea3e73,42,45,410800,42045410800,4108,Census Tract 4108,G5020,S,6026971,0,39.8881881,-75.3777861,Wallingford,PA,19086
9/7/2018,one-month-or-more,myself,TRUE,0,0,yes,no-allergies,company,yes,never-lived-with-or-owned-a-pet-before,$300.00,"$1,000.00",5 h,10 h,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post","allergies-appear,becomes-aggressive",website,5b93e2b507fe2b86cd2f926f,42,101,8802,42101008802,88.02,Census Tract 88.02,G5020,S,394307,0,39.9529537,-75.2027666,phialadelphia,PA,19104
9/7/2018,today,myself,TRUE,0,1,yes,no-allergies,myself,NA,never-lived-with-or-owned-a-pet-before,$100.00,$300.00,4 h,NA,inside-only,toy-mice,scratching-post,becomes-aggressive,website,NA,42,101,39000,42101039000,390,Census Tract 390,G5020,S,2032691,0,40.03573,-75.093884,Philadelphia,PA,19124
9/7/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,company,yes,"grew-up-with-pet,lived-wit-previous-housemates-pets",$200.00,$200.00,6 h,8 h,inside-only,"toy-mice,wand-toys",scratching-post,none,website,5b93e23b1dcc7b799b2b4dc6,42,101,804,42101000804,8.04,Census Tract 8.04,G5020,S,145453,0,39.9485646,-75.1677563,Philadelphia,PA,19102
9/7/2018,today,"myself,my-kids",TRUE,1,2,yes,no-allergies,myself,NA,"pet-died-in-care,euthanized-a-pet,grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",$250.00,"$2,000.00",NA,4 h,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",becomes-aggressive,website,5b92e6686c363f6b31f89901,42,11,12002,42011012002,120.02,Census Tract 120.02,G5020,S,10055285,350303,40.302775,-75.8697795,READING,PA,19606
9/7/2018,today,"myself,mouser",TRUE,1,0,yes,no-allergies,company,yes,grew-up-with-pet,$500.00,"$1,000.00",8 h,8 h,inside-only,"toy-mice,wand-toys",scratching-post,none,NA,5b92d84fa5d1c75a542bc40c,42,101,13500,42101013500,135,Census Tract 135,G5020,S,404892,0,39.9693564,-75.1700367,Philadelphia,PA,19130
9/7/2018,today,myself,TRUE,0,0,yes,no-allergies,myself,NA,"euthanized-a-pet,grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",$100.00,"$6,500.00",8 h,48 h,inside-only,"toy-mice,other-cats","scratching-post,nail-clip",none,other,5b92d7710b64ff4cfc384e67,42,45,407502,42045407502,4075.02,Census Tract 4075.02,G5020,S,1077757,0,39.9168786,-75.3890507,Media,PA,19063
9/7/2018,one-month-or-more,my-kids,FALSE,1,2,yes,no-allergies,myself,NA,"currently-have-pet,grew-up-with-pet,lived-wit-previous-housemates-pets",$200.00,$150.00,3 h,4 h,inside-only,"other-cats,toy-mice",scratching-post,none,NA,5b92d73995f988156869eb61,42,101,8101,42101008101,81.01,Census Tract 81.01,G5020,S,243881,0,39.9483645,-75.2360472,Philadelphia,PA,19143
9/7/2018,today,myself,TRUE,2,0,yes,no-allergies,myself,NA,"grew-up-with-pet,currently-have-pet",$500.00,"$3,000.00",6 h,6 h,inside-only,"toy-mice,wand-toys,other-cats","scratching-post,nail-clip",none,other,5b92bef3dc2acb4640f1c53c,34,7,603800,34007603800,6038,Census Tract 6038,G5020,S,2174897,138730,39.916816,-75.048704,Haddon Township,NJ,8108
9/7/2018,today,myself,TRUE,0,0,yes,no-allergies,myself,NA,"grew-up-with-pet,lived-wit-previous-housemates-pets",$400.00,$700.00,5 h,8 h,inside-with-yard-access,"toy-mice,wand-toys",scratching-post,none,website,5b92bebc6fe9fd3393fee262,42,101,13300,42101013300,133,Census Tract 133,G5020,S,357932,0,39.9666126,-75.1629455,Philadelphia,PA,19130
9/6/2018,today,myself,TRUE,1,0,yes,not-sure,company,yes,"grew-up-with-pet,euthanized-a-pet",$250.00,"$2,000.00",12 h,24 h,inside-only,"toy-mice,wand-toys",scratching-post,allergies-appear,NA,5b92bdbb708e516d0054eeac,42,101,1300,42101001300,13,Census Tract 13,G5020,S,727890,60713,39.9436029,-75.1858337,Philadelphia,PA,19146
9/6/2018,one-month-or-more,"myself,my-kids",FALSE,0,2,yes,no-allergies,myself,NA,lived-wit-previous-housemates-pets,$30.00,$50.00,NA,NA,inside-only,"toy-mice,wand-toys","not-sure,scratching-post",none,NA,5b92bd82234f7e689ca1ac57,42,101,27500,42101027500,275,Census Tract 275,G5020,S,606825,0,40.0400497,-75.1322707,Philadelphia,PA,19120
9/6/2018,one-month-or-more,myself,FALSE,0,0,yes,no-allergies,myself,NA,"grew-up-with-pet,currently-have-pet",($0.05),"$1,500.00",8 h,12 h,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",none,NA,5b92bd5a1a36713ec586ea20,42,101,15800,42101015800,158,Census Tract 158,G5020,S,580218,0,39.9735773,-75.1294327,Philadelphia,PA,19125
9/6/2018,one-month-or-more,myself,FALSE,0,0,yes,"not-sure,no-allergies",company,havent-asked,"euthanized-a-pet,grew-up-with-pet,lived-wit-previous-housemates-pets",$500.00,"$5,000.00",5 h,8 h,inside-only,"toy-mice,wand-toys","scratching-post,other",none,NA,5b91658f14a09163caf6a77a,42,101,9000,42101009000,90,Census Tract 90,G5020,S,434900,0,39.9595247,-75.1906334,Philadelphia,PA,19104
9/5/2018,today,myself,FALSE,1,0,yes,no-allergies,myself,NA,grew-up-with-pet,$300.00,$300.00,2h,2h,inside-only,"toy-mice,wand-toys",scratching-post,"scratches-furniture,allergies-appear,vet-becomes-expensive,becomes-aggressive,litter-box-issues,too-playful,pet-sheds",NA,5b916568d5605988995e297e,42,101,9500,42101009500,95,Census Tract 95,G5020,S,319096,0,39.9658712,-75.2379141,philadelphia,PA,19151
9/5/2018,one-month-or-more,myself,TRUE,4,0,yes,no-allergies,myself,NA,"grew-up-with-pet,euthanized-a-pet,currently-have-pet,pet-died-in-care",$100.00,$500.00,3 h,4 h,inside-only,"other-cats,wand-toys,toy-mice","nail-clip,scratching-post",none,website,5b90935b195a90366da56ea6,34,15,500900,34015500900,5009,Census Tract 5009,G5020,S,3227600,16250,39.8132901,-75.1506497,Woodbury Heights,NJ,8097
9/5/2018,today,myself,TRUE,1,-23,yes,no-allergies,myself,NA,"grew-up-with-pet,lived-wit-previous-housemates-pets",$100.00,$500.00,4 h,8 h,inside-only,"wand-toys,toy-mice","nail-clip,scratching-post",none,other,5b90937b5ea1ee7d024e2440,42,101,402,42101000402,4.02,Census Tract 4.02,G5020,S,303680,0,39.9532973,-75.1686952,Philadelphia,PA,19103
9/5/2018,one-month-or-more,myself,TRUE,1,1,yes,no-allergies,family-member-or-friend,NA,"grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets,pet-died-in-care",$100.00,$500.00,10 h,24 h,inside-only,other-cats,not-sure,becomes-aggressive,other,5b9093368c56e7476e449ac4,42,101,4002,42101004002,40.02,Census Tract 40.02,G5020,S,344839,0,39.9188943,-75.167416,philadelphia,PA,19148
9/5/2018,one-month-or-more,myself,TRUE,0,0,yes,no-allergies,company,yes,"lived-wit-previous-housemates-pets,grew-up-with-pet",$100.00,"$1,000.00",10 h,15 h,inside-only,"toy-mice,wand-toys,not-much",scratching-post,"becomes-aggressive,vet-becomes-expensive",website,5b90930a76fcbd7890ce3f89,42,29,302300,42029302300,3023,Census Tract 3023,G5020,S,1046722,0,39.9672298,-75.6045976,West Chester,PA,19380
