GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37
1400000US42125704100,42125704100,"Census Tract 7041, Washington County, Pennsylvania",572,73,(X),(X),327,64,57.2,10.4,243,53,42.5,8.8,92,40,16.1,6.8,229,58,40.0,9.8,53,32,9.3,5.5,110,35,19.2,6.5,0,10,0.0,4.3,0,10,0.0,4.3,0,10,0.0,4.3,245,72,42.8,10.4,269,61,47.0,9.7,0,10,0.0,4.3,269,61,47.0,9.7,144,54,25.2,9.0,62,41,10.8,7.1,201,52,35.1,8.8,6,10,1.0,1.7,303,71,53.0,9.7,327,64,(X),(X),0,10,0.0,7.4,125,45,38.2,12.4,202,60,61.8,12.4,245,61,(X),(X),0,10,0.0,9.7,144,52,58.8,15.8,101,45,41.2,15.8,0,10,(X),(X),0,10,-,**,0,10,-,**,0,10,-,**
1400000US42125711000,42125711000,"Census Tract 7110, Washington County, Pennsylvania",1601,70,(X),(X),1280,70,80.0,3.7,1124,73,70.2,3.6,382,61,23.9,3.7,849,72,53.0,4.5,93,42,5.8,2.6,553,72,34.5,4.2,6,8,0.4,0.5,17,13,1.1,0.8,0,10,0.0,1.5,321,64,20.0,3.7,1196,72,74.7,3.5,48,22,3.0,1.4,1148,72,71.7,3.6,594,73,37.1,4.4,138,48,8.6,3.0,898,69,56.1,4.0,131,35,8.2,2.1,405,61,25.3,3.5,240,56,(X),(X),6,8,2.5,3.4,111,39,46.3,14.0,123,50,51.3,14.3,853,82,(X),(X),22,15,2.6,1.7,570,74,66.8,5.9,261,54,30.6,5.6,508,63,(X),(X),20,15,3.9,2.9,467,63,91.9,4.2,21,15,4.1,3.0
1400000US42125712700,42125712700,"Census Tract 7127, Washington County, Pennsylvania",579,42,(X),(X),440,45,76.0,6.2,403,44,69.6,5.8,90,29,15.5,4.8,317,42,54.7,6.6,19,12,3.3,2.1,222,40,38.3,7.1,4,5,0.7,0.9,14,9,2.4,1.5,0,10,0.0,4.2,139,39,24.0,6.2,382,41,66.0,6.6,8,7,1.4,1.3,374,41,64.6,6.8,221,39,38.2,7.1,50,22,8.6,3.8,292,38,50.4,6.0,34,19,5.9,3.3,197,45,34.0,6.6,93,34,(X),(X),2,4,2.2,4.0,43,22,46.2,19.9,48,28,51.6,19.0,326,51,(X),(X),6,6,1.8,1.9,192,40,58.9,9.4,128,39,39.3,9.4,160,31,(X),(X),0,10,0.0,14.4,139,31,86.9,9.6,21,16,13.1,9.6
1400000US42125713700,42125713700,"Census Tract 7137, Washington County, Pennsylvania",1766,119,(X),(X),1373,116,77.7,5.7,1148,109,65.0,5.9,240,67,13.6,3.8,1081,118,61.2,5.9,132,72,7.5,4.0,768,128,43.5,6.7,0,10,0.0,1.4,38,24,2.2,1.4,0,10,0.0,1.4,393,111,22.3,5.7,1260,113,71.3,6.5,18,20,1.0,1.1,1242,111,70.3,6.5,643,126,36.4,7.5,252,95,14.3,5.5,864,128,48.9,7.4,199,82,11.3,4.5,506,133,28.7,6.5,303,100,(X),(X),18,20,5.9,6.3,107,66,35.3,17.1,178,75,58.7,17.1,927,145,(X),(X),0,10,0.0,2.7,631,129,68.1,9.3,296,99,31.9,9.3,536,115,(X),(X),0,10,0.0,4.6,504,112,94.0,4.5,32,24,6.0,4.5
1400000US42125714000,42125714000,"Census Tract 7140, Washington County, Pennsylvania",1215,58,(X),(X),989,77,81.4,4.3,930,74,76.5,4.3,193,61,15.9,4.9,750,79,61.7,5.4,41,29,3.4,2.3,557,76,45.8,5.6,0,10,0.0,2.0,13,9,1.1,0.7,0,10,0.0,2.0,226,52,18.6,4.3,928,76,76.4,4.5,14,12,1.2,1.0,914,76,75.2,4.6,495,83,40.7,6.5,122,54,10.0,4.4,766,74,63.0,5.0,41,21,3.4,1.7,287,55,23.6,4.5,174,56,(X),(X),5,8,2.9,4.6,67,39,38.5,17.8,102,42,58.6,17.6,749,87,(X),(X),9,10,1.2,1.3,584,83,78.0,5.2,156,40,20.8,5.0,292,57,(X),(X),0,10,0.0,8.2,263,55,90.1,5.3,29,16,9.9,5.3
1400000US42125715700,42125715700,"Census Tract 7157, Washington County, Pennsylvania",759,68,(X),(X),612,73,80.6,6.1,535,64,70.5,6.1,74,34,9.7,4.4,507,71,66.8,7.0,72,41,9.5,5.2,378,67,49.8,7.5,5,8,0.7,1.1,11,12,1.4,1.6,0,10,0.0,3.2,147,48,19.4,6.1,528,72,69.6,7.5,0,10,0.0,3.2,528,72,69.6,7.5,201,56,26.5,7.4,31,30,4.1,4.0,464,66,61.1,7.3,27,21,3.6,2.8,231,62,30.4,7.5,154,51,(X),(X),0,10,0.0,14.9,27,19,17.5,11.3,127,48,82.5,11.3,418,79,(X),(X),0,10,0.0,5.8,338,74,80.9,8.2,80,37,19.1,8.2,187,45,(X),(X),0,10,0.0,12.5,163,40,87.2,12.7,24,26,12.8,12.7
1400000US42125721000,42125721000,"Census Tract 7210, Washington County, Pennsylvania",1692,64,(X),(X),1391,63,82.2,2.6,1227,61,72.5,3.3,191,40,11.3,2.3,1134,64,67.0,3.4,62,26,3.7,1.5,816,60,48.2,3.3,12,9,0.7,0.5,31,14,1.8,0.8,4,5,0.2,0.3,301,48,17.8,2.6,1283,56,75.8,2.8,22,17,1.3,1.0,1261,56,74.5,2.9,702,58,41.5,3.7,150,38,8.9,2.3,926,60,54.7,3.3,219,42,12.9,2.5,409,55,24.2,2.8,204,41,(X),(X),3,4,1.5,2.0,78,25,38.2,10.8,123,35,60.3,10.8,725,75,(X),(X),6,6,0.8,0.8,483,57,66.6,4.8,236,46,32.6,5.0,763,66,(X),(X),13,16,1.7,2.1,700,61,91.7,3.1,50,21,6.6,2.6
1400000US42125722700,42125722700,"Census Tract 7227, Washington County, Pennsylvania",1340,115,(X),(X),1173,104,87.5,4.3,1085,111,81.0,6.5,220,69,16.4,4.9,923,97,68.9,5.8,23,37,1.7,2.7,787,111,58.7,7.3,8,12,0.6,0.9,18,22,1.3,1.6,0,10,0.0,1.8,167,63,12.5,4.3,1098,102,81.9,5.0,40,34,3.0,2.4,1058,91,79.0,5.4,589,121,44.0,7.2,95,60,7.1,4.3,885,97,66.0,6.5,125,66,9.3,5.1,242,76,18.1,5.0,199,90,(X),(X),9,15,4.5,7.8,139,80,69.8,20.1,51,39,25.6,18.7,461,102,(X),(X),20,23,4.3,4.7,286,82,62.0,11.7,155,60,33.6,11.1,680,110,(X),(X),11,18,1.6,2.6,633,112,93.1,4.9,36,29,5.3,4.3
1400000US42125731000,42125731000,"Census Tract 7310, Washington County, Pennsylvania",2302,87,(X),(X),1972,89,85.7,2.9,1724,100,74.9,3.4,344,58,14.9,2.4,1523,103,66.2,4.0,77,33,3.3,1.4,1106,103,48.0,4.5,20,24,0.9,1.0,80,27,3.5,1.2,4,6,0.2,0.2,330,72,14.3,2.9,1722,88,74.8,3.4,42,19,1.8,0.8,1680,85,73.0,3.3,1081,95,47.0,4.0,333,71,14.5,3.1,1099,90,47.7,3.8,254,60,11.0,2.6,580,86,25.2,3.4,277,64,(X),(X),8,8,2.9,3.0,118,40,42.6,11.0,151,49,54.5,11.3,1137,94,(X),(X),23,15,2.0,1.3,759,90,66.8,5.6,355,69,31.2,5.5,888,84,(X),(X),11,12,1.2,1.4,803,82,90.4,3.5,74,28,8.3,3.1
1400000US42125732000,42125732000,"Census Tract 7320, Washington County, Pennsylvania",1267,83,(X),(X),1136,73,89.7,4.7,1033,81,81.5,6.4,187,66,14.8,5.1,907,82,71.6,6.8,26,24,2.1,1.9,689,84,54.4,7.1,0,10,0.0,2.0,25,24,2.0,1.9,0,10,0.0,2.0,131,64,10.3,4.7,1007,70,79.5,6.0,31,27,2.4,2.1,976,70,77.0,6.2,676,86,53.4,7.2,139,70,11.0,5.8,759,101,59.9,7.2,103,66,8.1,5.2,260,86,20.5,6.0,151,70,(X),(X),0,10,0.0,15.2,54,38,35.8,22.2,97,59,64.2,22.2,552,109,(X),(X),31,27,5.6,5.0,380,94,68.8,9.2,141,59,25.5,9.1,564,96,(X),(X),0,10,0.0,4.3,542,97,96.1,4.1,22,23,3.9,4.1
1400000US42125741100,42125741100,"Census Tract 7411, Washington County, Pennsylvania",1784,77,(X),(X),1645,91,92.2,3.0,1499,98,84.0,4.8,245,99,13.7,5.4,1338,112,75.0,6.0,36,32,2.0,1.8,1097,96,61.5,5.2,9,14,0.5,0.8,72,60,4.0,3.4,0,10,0.0,1.4,139,54,7.8,3.0,1561,108,87.5,4.6,0,10,0.0,1.4,1561,108,87.5,4.6,1037,112,58.1,6.6,117,59,6.6,3.3,1402,118,78.6,5.8,54,35,3.0,2.0,223,82,12.5,4.6,133,60,(X),(X),0,10,0.0,17.1,73,48,54.9,21.9,60,35,45.1,21.9,722,143,(X),(X),0,10,0.0,3.4,609,142,84.3,8.9,113,62,15.7,8.9,929,104,(X),(X),0,10,0.0,2.7,879,86,94.6,4.6,50,46,5.4,4.6
1400000US42125741300,42125741300,"Census Tract 7413, Washington County, Pennsylvania",1461,90,(X),(X),1304,95,89.3,4.2,1222,94,83.6,4.9,200,67,13.7,4.7,1026,105,70.2,5.5,24,22,1.6,1.5,888,102,60.8,6.2,7,11,0.5,0.8,64,41,4.4,2.7,6,11,0.4,0.7,157,63,10.7,4.2,1200,97,82.1,4.8,0,10,0.0,1.7,1200,97,82.1,4.8,805,96,55.1,6.3,96,56,6.6,3.7,981,123,67.1,7.0,127,69,8.7,4.8,261,73,17.9,4.8,72,46,(X),(X),0,10,0.0,28.6,52,43,72.2,27.6,20,19,27.8,27.6,722,109,(X),(X),0,10,0.0,3.4,544,107,75.3,8.8,178,67,24.7,8.8,667,87,(X),(X),0,10,0.0,3.7,604,91,90.6,5.6,63,37,9.4,5.6
1400000US42125742100,42125742100,"Census Tract 7421, Washington County, Pennsylvania",2421,179,(X),(X),2105,179,86.9,5.5,1950,189,80.5,6.7,336,115,13.9,4.6,1609,165,66.5,6.7,95,89,3.9,3.6,1238,196,51.1,7.6,22,31,0.9,1.3,54,54,2.2,2.2,0,15,0.0,1.0,316,139,13.1,5.5,2083,184,86.0,6.0,18,28,0.7,1.2,2065,189,85.3,6.1,1169,195,48.3,6.9,142,93,5.9,3.8,1798,220,74.3,8.3,175,117,7.2,4.8,338,152,14.0,6.0,217,117,(X),(X),0,15,0.0,10.9,82,52,37.8,22.3,135,100,62.2,22.3,1090,243,(X),(X),0,15,0.0,2.3,970,244,89.0,6.5,120,67,11.0,6.5,1114,193,(X),(X),18,28,1.6,2.5,1013,179,90.9,8.4,83,94,7.5,8.1
1400000US42125742200,42125742200,"Census Tract 7422, Washington County, Pennsylvania",632,60,(X),(X),561,55,88.8,4.2,508,52,80.4,5.1,46,22,7.3,3.5,461,60,72.9,5.7,11,12,1.7,1.8,392,67,62.0,8.4,10,8,1.6,1.2,9,9,1.4,1.5,0,10,0.0,3.9,71,29,11.2,4.2,525,58,83.1,5.2,0,10,0.0,3.9,525,58,83.1,5.2,394,60,62.3,7.3,73,38,11.6,5.7,411,60,65.0,7.9,49,26,7.8,4.1,107,36,16.9,5.2,47,29,(X),(X),0,10,0.0,37.9,26,23,55.3,27.2,21,17,44.7,27.2,293,60,(X),(X),0,10,0.0,8.2,227,53,77.5,8.2,66,27,22.5,8.2,292,53,(X),(X),0,10,0.0,8.2,272,53,93.2,4.7,20,14,6.8,4.7
1400000US42125743700,42125743700,"Census Tract 7437, Washington County, Pennsylvania",587,55,(X),(X),456,48,77.7,5.6,396,49,67.5,6.1,93,25,15.8,4.7,351,54,59.8,6.3,27,20,4.6,3.3,273,51,46.5,6.4,3,4,0.5,0.7,5,5,0.9,0.9,0,10,0.0,4.2,131,39,22.3,5.6,451,48,76.8,5.8,6,6,1.0,1.0,445,49,75.8,6.0,239,46,40.7,6.4,16,13,2.7,2.1,426,45,72.6,6.5,11,11,1.9,1.8,136,40,23.2,5.8,131,36,(X),(X),0,10,0.0,17.3,67,31,51.1,15.2,64,24,48.9,15.2,301,42,(X),(X),6,6,2.0,2.0,233,43,77.4,8.4,62,26,20.6,8.0,155,30,(X),(X),0,10,0.0,14.9,145,28,93.5,5.2,10,9,6.5,5.2
1400000US42125744100,42125744100,"Census Tract 7441, Washington County, Pennsylvania",2446,127,(X),(X),2025,143,82.8,5.0,1723,132,70.4,5.1,171,98,7.0,3.9,1676,166,68.5,6.8,115,76,4.7,3.1,1407,182,57.5,7.2,26,31,1.1,1.3,112,78,4.6,3.3,0,15,0.0,1.0,421,129,17.2,5.0,1925,154,78.7,5.4,34,39,1.4,1.6,1891,147,77.3,5.3,1219,163,49.8,6.9,227,109,9.3,4.5,1638,165,67.0,6.4,89,63,3.6,2.6,521,138,21.3,5.4,508,149,(X),(X),0,15,0.0,4.8,229,121,45.1,16.1,279,94,54.9,16.1,1100,159,(X),(X),34,39,3.1,3.5,834,152,75.8,9.4,232,107,21.1,9.2,838,110,(X),(X),0,15,0.0,2.9,828,111,98.8,2.0,10,17,1.2,2.0
1400000US42125744200,42125744200,"Census Tract 7442, Washington County, Pennsylvania",1480,111,(X),(X),1288,126,87.0,5.1,1130,127,76.4,6.3,221,84,14.9,5.3,1015,123,68.6,7.0,35,23,2.4,1.6,833,127,56.3,7.7,16,19,1.1,1.3,22,21,1.5,1.4,0,10,0.0,1.7,192,76,13.0,5.1,1169,136,79.0,6.8,6,10,0.4,0.7,1163,136,78.6,6.9,677,113,45.7,7.7,93,52,6.3,3.6,1008,150,68.1,8.4,95,75,6.4,5.0,311,102,21.0,6.8,203,73,(X),(X),0,10,0.0,11.6,86,51,42.4,20.9,117,63,57.6,20.9,895,129,(X),(X),6,10,0.7,1.1,720,136,80.4,8.1,169,72,18.9,8.0,382,98,(X),(X),0,10,0.0,6.3,357,98,93.5,6.3,25,24,6.5,6.3
1400000US42125745100,42125745100,"Census Tract 7451, Washington County, Pennsylvania",3648,179,(X),(X),3360,208,92.1,2.9,3143,212,86.2,3.8,405,171,11.1,4.6,2764,215,75.8,4.4,126,98,3.5,2.7,2289,238,62.7,5.9,48,46,1.3,1.2,80,90,2.2,2.4,0,15,0.0,0.7,288,107,7.9,2.9,3175,226,87.0,3.8,0,15,0.0,0.7,3175,226,87.0,3.8,2129,240,58.4,5.5,211,110,5.8,3.0,2885,228,79.1,4.5,14,22,0.4,0.6,473,135,13.0,3.8,248,117,(X),(X),0,15,0.0,9.6,116,55,46.8,25.7,132,110,53.2,25.7,1274,259,(X),(X),0,15,0.0,1.9,978,248,76.8,8.3,296,107,23.2,8.3,2126,208,(X),(X),0,15,0.0,1.2,2081,204,97.9,3.3,45,72,2.1,3.3
1400000US42125745200,42125745200,"Census Tract 7452, Washington County, Pennsylvania",2047,115,(X),(X),1863,139,91.0,3.7,1815,137,88.7,4.1,219,67,10.7,3.2,1535,137,75.0,4.7,24,37,1.2,1.8,1307,158,63.8,6.4,12,19,0.6,0.9,38,36,1.9,1.7,0,15,0.0,1.2,184,74,9.0,3.7,1812,136,88.5,3.9,13,20,0.6,1.0,1799,134,87.9,4.0,1361,130,66.5,4.9,104,71,5.1,3.4,1653,139,80.8,5.1,67,54,3.3,2.6,235,80,11.5,3.9,110,55,(X),(X),0,15,0.0,20.2,53,37,48.2,26.9,57,43,51.8,26.9,717,124,(X),(X),13,20,1.8,2.8,580,126,80.9,9.1,124,64,17.3,8.7,1220,127,(X),(X),0,15,0.0,2.0,1166,124,95.6,3.6,54,45,4.4,3.6
1400000US42125746100,42125746100,"Census Tract 7461, Washington County, Pennsylvania",2283,71,(X),(X),2184,97,95.7,3.7,2098,111,91.9,4.9,307,115,13.4,5.0,1825,145,79.9,6.1,15,24,0.7,1.1,1429,179,62.6,8.3,0,15,0.0,1.1,22,26,1.0,1.1,0,15,0.0,1.1,99,87,4.3,3.7,2115,113,92.6,4.9,64,81,2.8,3.5,2051,126,89.8,5.7,1487,168,65.1,7.6,123,106,5.4,4.6,1915,151,83.9,7.1,84,61,3.7,2.7,168,112,7.4,4.9,128,93,(X),(X),15,23,11.7,19.2,61,49,47.7,43.0,52,81,40.6,47.2,733,157,(X),(X),49,78,6.7,10.3,568,153,77.5,15.0,116,93,15.8,12.1,1422,178,(X),(X),0,15,0.0,1.7,1422,178,100.0,1.7,0,15,0.0,1.7
1400000US42125746200,42125746200,"Census Tract 7462, Washington County, Pennsylvania",1594,82,(X),(X),1545,88,96.9,2.0,1501,94,94.2,3.5,178,63,11.2,3.8,1273,104,79.9,5.2,36,43,2.3,2.7,1113,104,69.8,5.6,0,10,0.0,1.6,109,49,6.8,3.0,0,10,0.0,1.6,49,32,3.1,2.0,1479,100,92.8,3.8,8,14,0.5,0.9,1471,99,92.3,3.9,1011,106,63.4,5.3,26,25,1.6,1.6,1436,98,90.1,3.9,71,44,4.5,2.7,115,61,7.2,3.8,49,31,(X),(X),0,10,0.0,37.1,49,31,100.0,37.1,0,10,0.0,37.1,447,102,(X),(X),0,10,0.0,5.4,359,100,80.3,10.1,88,45,19.7,10.1,1098,109,(X),(X),8,14,0.7,1.3,1063,116,96.8,3.8,27,40,2.5,3.7
1400000US42125746301,42125746301,"Census Tract 7463.01, Washington County, Pennsylvania",1856,73,(X),(X),1770,82,95.4,2.3,1708,83,92.0,2.8,196,57,10.6,3.1,1472,102,79.3,4.2,24,22,1.3,1.2,1171,102,63.1,5.2,16,18,0.9,1.0,55,31,3.0,1.7,0,15,0.0,1.3,86,43,4.6,2.3,1739,81,93.7,2.5,7,11,0.4,0.6,1732,82,93.3,2.5,1298,109,69.9,5.0,53,39,2.9,2.1,1679,88,90.5,3.0,10,14,0.5,0.8,117,46,6.3,2.5,26,24,(X),(X),0,15,0.0,51.0,17,20,65.4,48.5,9,13,34.6,48.5,456,91,(X),(X),7,11,1.5,2.5,372,90,81.6,8.0,77,35,16.9,7.7,1374,95,(X),(X),0,15,0.0,1.8,1343,94,97.7,1.8,31,25,2.3,1.8
1400000US42125746302,42125746302,"Census Tract 7463.02, Washington County, Pennsylvania",1790,75,(X),(X),1730,90,96.6,2.6,1668,91,93.2,3.9,110,43,6.1,2.4,1520,100,84.9,4.5,0,15,0.0,1.4,1258,112,70.3,5.5,32,48,1.8,2.7,92,43,5.1,2.4,0,15,0.0,1.4,60,46,3.4,2.6,1701,89,95.0,2.8,7,12,0.4,0.6,1694,89,94.6,2.8,1251,107,69.9,5.2,119,72,6.6,3.9,1575,99,88.0,4.8,19,21,1.1,1.2,89,50,5.0,2.8,45,33,(X),(X),0,15,0.0,38.8,45,33,100.0,38.8,0,15,0.0,38.8,368,91,(X),(X),7,12,1.9,3.1,312,83,84.8,11.2,49,44,13.3,11.3,1377,85,(X),(X),0,15,0.0,1.8,1337,81,97.1,2.2,40,30,2.9,2.2
1400000US42125751100,42125751100,"Census Tract 7511, Washington County, Pennsylvania",2104,143,(X),(X),1778,158,84.5,5.6,1616,169,76.8,7.0,413,136,19.6,6.2,1259,161,59.8,7.0,71,61,3.4,2.9,1004,187,47.7,8.7,16,25,0.8,1.2,13,21,0.6,1.0,0,10,0.0,1.2,326,122,15.5,5.6,1626,153,77.3,5.8,13,21,0.6,1.0,1613,156,76.7,5.8,906,171,43.1,7.4,209,110,9.9,5.2,1291,179,61.4,7.6,101,65,4.8,3.1,478,130,22.7,5.8,255,115,(X),(X),0,10,0.0,9.3,95,64,37.3,20.8,160,93,62.7,20.8,1106,211,(X),(X),13,21,1.2,1.9,841,202,76.0,9.5,252,106,22.8,9.1,743,145,(X),(X),0,10,0.0,3.3,677,128,91.1,6.8,66,55,8.9,6.8
1400000US42125751200,42125751200,"Census Tract 7512, Washington County, Pennsylvania",1265,111,(X),(X),1032,110,81.6,6.0,825,121,65.2,8.2,141,56,11.1,4.5,819,116,64.7,7.3,85,57,6.7,4.4,658,106,52.0,7.6,38,33,3.0,2.6,16,15,1.3,1.2,0,10,0.0,2.0,233,81,18.4,6.0,937,115,74.1,6.8,8,13,0.6,1.0,929,113,73.4,6.9,676,112,53.4,7.8,149,75,11.8,6.0,763,117,60.3,7.5,65,53,5.1,4.2,328,92,25.9,6.8,262,69,(X),(X),0,10,0.0,9.1,98,51,37.4,17.5,164,64,62.6,17.5,659,119,(X),(X),8,13,1.2,1.9,513,118,77.8,9.2,138,58,20.9,8.7,344,81,(X),(X),0,10,0.0,7.0,318,79,92.4,6.7,26,24,7.6,6.7
1400000US42125752700,42125752700,"Census Tract 7527, Washington County, Pennsylvania",1766,148,(X),(X),1405,152,79.6,4.2,1264,152,71.6,5.4,208,67,11.8,3.6,1124,130,63.6,4.3,43,44,2.4,2.5,904,139,51.2,6.5,0,10,0.0,1.4,11,18,0.6,1.0,0,10,0.0,1.4,361,76,20.4,4.2,1375,152,77.9,4.5,8,13,0.5,0.7,1367,151,77.4,4.5,802,121,45.4,5.5,27,26,1.5,1.5,1325,149,75.0,4.7,118,67,6.7,3.7,391,80,22.1,4.5,322,78,(X),(X),0,10,0.0,7.5,150,65,46.6,14.0,172,53,53.4,14.0,652,126,(X),(X),8,13,1.2,2.0,475,109,72.9,9.3,169,67,25.9,9.1,792,108,(X),(X),0,10,0.0,3.1,742,116,93.7,4.4,50,34,6.3,4.4
1400000US42125753700,42125753700,"Census Tract 7537, Washington County, Pennsylvania",835,61,(X),(X),805,64,96.4,2.4,711,65,85.1,5.9,85,35,10.2,4.2,664,68,79.5,5.7,21,23,2.5,2.7,531,73,63.6,8.1,13,20,1.6,2.4,15,13,1.8,1.6,0,10,0.0,2.9,30,20,3.6,2.4,770,65,92.2,3.4,0,10,0.0,2.9,770,65,92.2,3.4,601,70,72.0,6.0,136,58,16.3,6.7,607,76,72.7,7.7,27,19,3.2,2.3,65,28,7.8,3.4,80,34,(X),(X),0,10,0.0,26.3,52,23,65.0,19.7,28,23,35.0,19.7,369,74,(X),(X),0,10,0.0,6.5,345,76,93.5,4.4,24,16,6.5,4.4,386,56,(X),(X),0,10,0.0,6.3,373,57,96.6,3.5,13,13,3.4,3.5
1400000US42125754200,42125754200,"Census Tract 7542, Washington County, Pennsylvania",1005,109,(X),(X),812,111,80.8,6.3,741,114,73.7,6.9,139,55,13.8,5.3,637,118,63.4,9.4,0,10,0.0,2.5,530,122,52.7,10.1,0,10,0.0,2.5,17,20,1.7,2.0,0,10,0.0,2.5,193,67,19.2,6.3,688,112,68.5,8.5,0,10,0.0,2.5,688,112,68.5,8.5,465,119,46.3,10.4,39,42,3.9,4.1,614,108,61.1,9.1,29,26,2.9,2.5,317,94,31.5,8.5,154,64,(X),(X),0,10,0.0,14.9,54,47,35.1,25.0,100,49,64.9,25.0,565,116,(X),(X),0,10,0.0,4.3,359,99,63.5,11.6,206,77,36.5,11.6,286,98,(X),(X),0,10,0.0,8.4,275,98,96.2,5.8,11,17,3.8,5.8
1400000US42125754300,42125754300,"Census Tract 7543, Washington County, Pennsylvania",1254,112,(X),(X),895,127,71.4,8.2,697,132,55.6,9.7,114,69,9.1,5.4,758,120,60.4,8.1,76,51,6.1,4.1,551,125,43.9,9.6,0,10,0.0,2.0,17,18,1.4,1.5,0,10,0.0,2.0,359,110,28.6,8.2,740,125,59.0,8.8,0,10,0.0,2.0,740,125,59.0,8.8,575,122,45.9,8.8,139,73,11.1,5.5,564,133,45.0,10.2,0,10,0.0,2.0,514,122,41.0,8.8,320,115,(X),(X),0,10,0.0,7.5,120,79,37.5,17.9,200,82,62.5,17.9,738,126,(X),(X),0,10,0.0,3.3,449,105,60.8,10.8,289,98,39.2,10.8,196,84,(X),(X),0,10,0.0,12.0,171,82,87.2,13.0,25,26,12.8,13.0
1400000US42125754400,42125754400,"Census Tract 7544, Washington County, Pennsylvania",717,91,(X),(X),557,93,77.7,7.6,458,91,63.9,9.7,145,56,20.2,7.2,409,79,57.0,8.0,24,22,3.3,3.0,281,74,39.2,9.2,0,10,0.0,3.4,0,10,0.0,3.4,0,10,0.0,3.4,160,56,22.3,7.6,526,82,73.4,7.4,0,10,0.0,3.4,526,82,73.4,7.4,319,80,44.5,9.6,126,62,17.6,8.5,383,82,53.4,9.1,38,32,5.3,4.4,191,60,26.6,7.4,237,72,(X),(X),0,10,0.0,10.0,134,58,56.5,16.4,103,47,43.5,16.4,404,89,(X),(X),0,10,0.0,6.0,321,79,79.5,9.7,83,44,20.5,9.7,76,39,(X),(X),0,10,0.0,27.4,71,39,93.4,9.7,5,7,6.6,9.7
