"","date_submitted","ideal_adoption_timeline","reason_for_adoption","specific_animal","adults_in_home","children_in_home","all_household_agree","allergies","home_owner","home_pet_policy","experience","budget_monthly","budget_emergency","home_alone_avg","home_alone_max","pet_kept","exercise","needs","return_pet","how_heard","outcome_trello_id","STATEFP","COUNTYFP","TRACTCE","GEOID","NAME","NAMELSAD","MTFCC","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","City","State","ZIP"
"694","10/27/2018","one-month-or-more","myself",FALSE,"1",0,"yes","no-allergies","myself","","pet-died-in-care,grew-up-with-pet,lived-wit-previous-housemates-pets","$200.00 ","$800.00 ","4 h","4 h","inside-only","toy-mice,wand-toys","scratching-post,nail-clip","none","","5bd4dfe62c5fd1877a6d32ed",42,101,2702,42101002702,27.02,"Census Tract 27.02","G5020","S",367675,0,39.9280114,-75.1495606,"Philadelphia","PA","19148"
"695","10/27/2018","today","myself",TRUE,"0",0,"yes","no-allergies","company","yes","grew-up-with-pet,currently-have-pet","$100.00 ","$300.00 ","4 h","7 h","inside-only","other-cats,wand-toys,toy-mice","nail-clip,scratching-post","none","other","5bd4d56718a3273b4c7019ac",42,101,7300,42101007300,73,"Census Tract 73","G5020","S",387096,0,39.9448178,-75.2232898,"Philadelphia","PA","19143"
"696","10/27/2018","today","myself",TRUE,"0",0,"yes","no-allergies","family-member-or-friend","","never-lived-with-or-owned-a-pet-before","$50.00 ","$300.00 ","5 h","10 h","inside-only","toy-mice,wand-toys","nail-clip,scratching-post","none","other","5bd4a3b0a35c7f831584a773",42,101,4002,42101004002,40.02,"Census Tract 40.02","G5020","S",344839,0,39.9188943,-75.167416,"Philadelphia","PA","19148"
"697","10/27/2018","today","myself",FALSE,"1",1,"yes","no-allergies","family-member-or-friend","","grew-up-with-pet","$150.00 ","$100.00 ","4 h","8h","inside-only","toy-mice,wand-toys","scratching-post","none","","5bd4894c48faf9658ed7f440",42,101,31200,42101031200,312,"Census Tract 312","G5020","S",429735,0,40.0354204,-75.077455,"Philadelphia ","PA","19149"
"698","10/26/2018","today","myself",TRUE,"1",0,"yes","no-allergies","company","yes","grew-up-with-pet,currently-have-pet,pet-died-in-care,euthanized-a-pet","$300.00 ","$7,000.00 ","8 h","10 h","inside-only","toy-mice,wand-toys,other-cats","nail-clip,scratching-post","none","other","5bd3dac6a67b2d64d7b65579",42,101,8000,42101008000,80,"Census Tract 80","G5020","S",430891,0,39.9506586,-75.2268464,"Philadelphia","PA","19143"
"699","10/26/2018","one-month-or-more","myself",FALSE,"2",1,"yes","no-allergies","myself","","grew-up-with-pet","$200.00 ","$1,000.00 ","2 h","2 h","inside-with-yard-access","not-much","nail-clip","none","","5bd387a59b5ebe64ae38bcef",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"philadelphia","PA","19115"
"700","10/26/2018","one-month-or-more","myself",FALSE,"3",0,"yes","no-allergies","company","havent-asked","grew-up-with-pet","$510.00 ","$1,000.00 ","4 h","8 h","inside-only","toy-mice,wand-toys","scratching-post","becomes-aggressive,litter-box-issues,vet-becomes-expensive","","5bd37d8ec597724ec23acc95",42,101,8802,42101008802,88.02,"Census Tract 88.02","G5020","S",394307,0,39.9529537,-75.2027666,"Philadelphia","PA","19104"
"701","10/26/2018","today","myself",FALSE,"1",0,"yes","no-allergies","family-member-or-friend","","grew-up-with-pet,lived-wit-previous-housemates-pets","$200.00 ","$500.00 ",NA,NA,"inside-only","toy-mice,wand-toys","nail-clip,scratching-post","none","","5bd3704220322d07f71dec42",42,45,409100,42045409100,4091,"Census Tract 4091","G5020","S",1375414,0,39.9813908,-75.3018885,"Havertown","PA","19083"
"702","10/26/2018","one-month-or-more","myself",TRUE,"2",1,"yes","no-allergies","myself","","grew-up-with-pet","$50.00 ","$100.00 ",NA,NA,"outside-only","toy-mice,wand-toys,not-much","scratching-post","none","website","5bd36cb952b0911cf8f2152f",42,101,33000,42101033000,330,"Census Tract 330","G5020","S",732828,0,40.0335973,-75.0338489,"Philadelphia ","PA","19136"
"703","10/26/2018","one-month-or-more","myself",TRUE,"0",1,"yes","no-allergies","company","yes","grew-up-with-pet","$35.00 ","$100.00 ","5 h","5 h","inside-only","toy-mice","scratching-post","none","other","5bd360f19dd2518337974c54",42,101,8500,42101008500,85,"Census Tract 85","G5020","S",621445,0,39.9568821,-75.2265389,"PHILDELPHIA","PA","19139"
"704","10/26/2018","today","myself",TRUE,"1",0,"yes","no-allergies","","","grew-up-with-pet,pet-died-in-care,lived-wit-previous-housemates-pets","$150.00 ","$500.00 ","3 h",NA,"inside-only","wand-toys,toy-mice","nail-clip,scratching-post","moving-too-far","","5bd34aeadc0c0228895164c5",42,101,7900,42101007900,79,"Census Tract 79","G5020","S",377950,0,39.950463,-75.218257,"Philadelphia ","PA","19143"
"705","10/26/2018","one-month-or-more","my-kids",FALSE,"2",2,"yes","no-allergies","family-member-or-friend","","never-lived-with-or-owned-a-pet-before","$200.00 ","$300.00 ","1 h","3 h","inside-only","toy-mice,wand-toys","not-sure","allergies-appear","","5bd327bb66a470167583f7c1",42,101,6000,42101006000,60,"Census Tract 60","G5020","S",1088841,0,39.9115239,-75.238155,"Philadelphia ","PA","19142"
"706","10/26/2018","one-month-or-more","myself",TRUE,"1",0,"yes","no-allergies","family-member-or-friend","","grew-up-with-pet,lived-wit-previous-housemates-pets","$250.00 ","$1,000.00 ","6 h","10 h","inside-only","wand-toys,toy-mice","scratching-post","none","facebook","5bd29b82fdbcaf1f5e52131f",42,101,14300,42101014300,143,"Census Tract 143","G5020","S",570961,282807,39.9678118,-75.1249943,"Philadelphia","PA","19125"
"707","10/25/2018","today","myself",TRUE,"2",0,"yes","no-allergies","family-member-or-friend","","currently-have-pet,grew-up-with-pet","$500.00 ","$5,000.00 ","3 h","4 h","inside-only","toy-mice,wand-toys,other-cats","scratching-post","none","insta,website","5bd2724d41f39147b4372695",34,23,2703,34023002703,27.03,"Census Tract 27.03","G5020","S",2118399,0,40.5770377,-74.2794652,"AVENEL","NJ","7001"
"708","10/25/2018","today","myself,my-kids",FALSE,"2",1,"yes","no-allergies","myself","","lived-wit-previous-housemates-pets","$200.00 ","$1,000.00 ",NA,NA,"inside-only","wand-toys,toy-mice,other-cats","scratching-post,nail-clip","allergies-appear,becomes-aggressive","","5bd21f82cfcb6c6a69dd1478",42,101,30700,42101030700,307,"Census Tract 307","G5020","S",655249,0,40.0573156,-75.0885519,"Philadelphia","PA","19111"
"709","10/25/2018","today","myself",FALSE,"0",0,"yes","no-allergies","family-member-or-friend","","grew-up-with-pet","$100.00 ","$500.00 ","8h","8h","inside-only","toy-mice,wand-toys","scratching-post","becomes-aggressive","","5bd214aef711498a4c2bc7d3",42,45,401700,42045401700,4017,"Census Tract 4017","G5020","S",534383,0,39.9439707,-75.2607999,"EAST LANSDOWNE","PA","19050"
"710","10/25/2018","today","myself",TRUE,"1",0,"yes","no-allergies","myself","","currently-have-pet,grew-up-with-pet,euthanized-a-pet","$60.00 ","$700.00 ",NA,NA,"inside-only","toy-mice,wand-toys","nail-clip,scratching-post","none","other","5bd1e88e057d1d25395c520a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southwick","MA","1077"
"711","10/25/2018","next-few-weeks","myself",FALSE,"1",0,"yes","no-allergies","myself","","euthanized-a-pet,grew-up-with-pet,currently-have-pet","$150.00 ","$2,000.00 ","9 h",NA,"inside-only","toy-mice,wand-toys,other-cats","scratching-post","none","","5bd1de82e8169f09bbddbc0c",42,101,3100,42101003100,31,"Census Tract 31","G5020","S",395908,0,39.9323428,-75.1779572,"Philadelphia","PA","19146"
"712","10/25/2018","today","my-kids,mouser",FALSE,"1",1,"yes","no-allergies,mildly-allergic","myself","","grew-up-with-pet","$200.00 ","$300.00 ","8 h","8 h","inside-only","toy-mice,wand-toys","declaw,scratching-post","litter-box-issues,vet-becomes-expensive","","5bd14d72c12b994125e6b06a",42,101,27401,42101027401,274.01,"Census Tract 274.01","G5020","S",326659,0,40.0386049,-75.1286496,"Phila","PA","19120"
"713","10/24/2018","one-month-or-more","myself",TRUE,"3",0,"yes","no-allergies","company","yes","grew-up-with-pet","$60.00 ","$200.00 ",NA,"4 h","inside-only","toy-mice,wand-toys,not-much","scratching-post,not-sure","none","website","5bd1165e895acd263ee34bed",42,101,8802,42101008802,88.02,"Census Tract 88.02","G5020","S",394307,0,39.9529537,-75.2027666,"Philadelphia","PA","19104"
"714","10/24/2018","today","myself",TRUE,"1",0,"yes","no-allergies","myself","","currently-have-pet","$500.00 ","$2,000.00 ",NA,NA,"inside-only","toy-mice,wand-toys,other-cats","nail-clip,scratching-post","none","website","5af4aa7258bd82967684f43e",42,101,9000,42101009000,90,"Census Tract 90","G5020","S",434900,0,39.9595247,-75.1906334,"Philadelphia","PA","19104"
"715","10/24/2018","one-month-or-more","myself",FALSE,"0",0,"yes","no-allergies","company","yes","never-lived-with-or-owned-a-pet-before","$500.00 ","$5,000.00 ","2 h","12 h","inside-only,inside-with-yard-access","toy-mice,wand-toys,other-cats","nail-clip,scratching-post,not-sure","allergies-appear","","5bd0d599f8f0bf223cbadd5a",42,101,801,42101000801,8.01,"Census Tract 8.01","G5020","S",99957,12755,39.9497374,-75.1804054,"Philadelphia","PA","19103"
"716","10/24/2018","one-month-or-more","myself",FALSE,"2",0,"yes","no-allergies","company","yes","grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets","$500.00 ","$3,000.00 ","5 h","9 h","inside-only","other-cats,wand-toys,toy-mice","scratching-post","none","","5bd0bc2bbcb47d79cb14918d",42,101,2400,42101002400,24,"Census Tract 24","G5020","S",535423,0,39.9367634,-75.15951,"Philadelphia","PA","19147"
"717","10/24/2018","today","myself",FALSE,"1",0,"yes","no-allergies","company","yes","grew-up-with-pet","$200.00 ","$1,000.00 ","8 h","10 h","inside-only","toy-mice,wand-toys,other-cats","scratching-post","litter-box-issues","","5bd082a35c496d15f4499ff4",42,101,600,42101000600,6,"Census Tract 6","G5020","S",172652,0,39.9493845,-75.1583355,"Philadelphia","PA","19107"
"718","10/24/2018","one-month-or-more","myself",FALSE,"0",0,"yes","no-allergies,mildly-allergic","company","yes","grew-up-with-pet","$110.00 ","$700.00 ","10 h","10 h","inside-only","toy-mice,wand-toys","scratching-post,not-sure","none","","5bd06ede6146ff61e0bda050",42,101,803,42101000803,8.03,"Census Tract 8.03","G5020","S",152820,0,39.9493748,-75.1742489,"Philadelphia","PA","19103"
"719","10/24/2018","today","myself",TRUE,"3",0,"yes","no-allergies","myself","","pet-died-in-care,euthanized-a-pet,grew-up-with-pet,currently-have-pet","$80.00 ","$800.00 ","4 h","12 h","inside-only,leash-harness,inside-with-yard-access","toy-mice,wand-toys,other-cats","nail-clip,scratching-post","becomes-aggressive","website","5bcfefcddeaa3e8ab935b884",42,101,3100,42101003100,31,"Census Tract 31","G5020","S",395908,0,39.9323428,-75.1779572,"Philadelphia","PA","19146"
"720","10/23/2018","one-month-or-more","myself",TRUE,"3",0,"yes","mildly-allergic","company","yes","grew-up-with-pet","$100.00 ","$500.00 ","5 h","6 h","inside-only","toy-mice,wand-toys","nail-clip,scratching-post","none","website","5bcf7949a967607856b1988b",42,101,15300,42101015300,153,"Census Tract 153","G5020","S",469148,0,39.9837644,-75.1608848,"Philadelphia","PA","19121"
"721","10/23/2018","today","myself",TRUE,"0",1,"yes","no-allergies","company","yes","currently-have-pet","$100.00 ","$1,000.00 ","10 h","12 h","inside-only","toy-mice,wand-toys","scratching-post,nail-clip","none","website","5bcf780d29227d09f542d93a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abingdon","MD","21009"
"722","10/23/2018","today","myself,mouser",FALSE,"2",0,"yes","no-allergies","myself","","pet-ran-away,grew-up-with-pet,currently-have-pet","$300.00 ","$890.00 ","8 h","9 h","inside-only","toy-mice,wand-toys,other-cats","scratching-post","none","","5bcf649a0b15718e68ffc2bb",42,101,8302,42101008302,83.02,"Census Tract 83.02","G5020","S",425234,0,39.9566981,-75.2414378,"phila","PA","19139"
"723","10/23/2018","next-few-weeks","myself",TRUE,"1",0,"yes","no-allergies","myself","","grew-up-with-pet,currently-have-pet","$500.00 ","$2,000.00 ","4 h","8 h","inside-only","toy-mice,wand-toys,other-cats","scratching-post","none","insta","5bcf5c67ae64c85aaf7afc78",34,9,21400,34009021400,214,"Census Tract 214","G5020","S",3412000,655959,38.9890143,-74.8161867,"Wildwood","NJ","8260"
"724","10/22/2018","next-few-weeks","myself",TRUE,"0",0,"yes","no-allergies","company","havent-asked","grew-up-with-pet","$90.00 ","$650.00 ","10 h","10 h","inside-only","toy-mice,wand-toys,not-much","scratching-post,nail-clip","becomes-aggressive","insta","5bce5db10bf7d8417775e4bd",42,101,8801,42101008801,88.01,"Census Tract 88.01","G5020","S",184674,0,39.9539319,-75.1984477,"Philadelphia","PA","19104"
"725","10/22/2018","next-few-weeks","myself",FALSE,"2",0,"yes","no-allergies","company","yes","euthanized-a-pet,grew-up-with-pet,lived-wit-previous-housemates-pets","$2,000.00 ","$6,000.00 ","9 h","9h","inside-only","toy-mice,wand-toys","scratching-post","none","","5bce400551c7bf7b82c06faa",42,101,8701,42101008701,87.01,"Census Tract 87.01","G5020","S",259546,0,39.953566,-75.2104986,"Philadelphia","PA","19104-5008"
"726","10/22/2018","today","my-kids,mouser",FALSE,"2",3,"yes","no-allergies","myself","","never-lived-with-or-owned-a-pet-before","$150.00 ","$500.00 ",NA,NA,"inside-only","toy-mice,wand-toys","nail-clip,scratching-post","becomes-aggressive","","5bce0ed4cb4b216a22a9b257",42,101,11400,42101011400,114,"Census Tract 114","G5020","S",972947,0,39.9807388,-75.2440178,"Philadelphia ","PA","19151"
"727","10/22/2018","today","myself",TRUE,"2",0,"yes","no-allergies","myself","","euthanized-a-pet,grew-up-with-pet,lived-wit-previous-housemates-pets,given-pet-to-another","$100.00 ","$200.00 ","8 h","10 h","inside-only","toy-mice,wand-toys","nail-clip,scratching-post","allergies-appear","event,other","5bcdf4858afad706861124bc",42,101,15200,42101015200,152,"Census Tract 152","G5020","S",669100,0,39.9854546,-75.1700491,"Philadelphia","PA","19121"
"728","10/22/2018","today","mouser,myself",FALSE,"3",0,"yes","no-allergies","myself","","never-lived-with-or-owned-a-pet-before","$100.00 ","$200.00 ",NA,NA,"inside-only","toy-mice","nail-clip,scratching-post","allergies-appear,becomes-aggressive,scratches-furniture","","5bcdd972dac46a7f72550c18",42,101,11200,42101011200,112,"Census Tract 112","G5020","S",503162,0,39.9736041,-75.2336533,"Philadelphia","PA","19131"
"729","10/22/2018","one-month-or-more","myself",FALSE,"6",0,"yes","no-allergies","company","yes","pet-died-in-care,grew-up-with-pet,lived-wit-previous-housemates-pets","$150.00 ","$4,000.00 ",NA,"48 h","inside-only","toy-mice,wand-toys","scratching-post","none","","5bcdd61cf3fae82b5ee0f212",42,101,8601,42101008601,86.01,"Census Tract 86.01","G5020","S",252480,0,39.9537341,-75.216593,"PHILADELPHIA","PA","19143"
"730","10/21/2018","one-month-or-more","my-kids,myself",FALSE,"2",2,"yes","no-allergies","myself","","grew-up-with-pet","$200.00 ","$500.00 ",NA,NA,"inside-only","toy-mice,wand-toys","scratching-post","none","","5bcd3323df78902e1d68d63a",42,101,34803,42101034803,348.03,"Census Tract 348.03","G5020","S",1271528,8028,40.061978,-75.002478,"Philadelphia","PA","19114"
"731","10/21/2018","one-month-or-more","myself,my-kids",FALSE,"1",2,"yes","no-allergies","myself","","grew-up-with-pet,lived-wit-previous-housemates-pets","$50.00 ","$100.00 ","8 h","8 h","inside-only","toy-mice","not-sure,nail-clip","becomes-aggressive","",NA,42,101,16500,42101016500,165,"Census Tract 165","G5020","S",394659,0,39.9890552,-75.1491727,"Philadelphia","PA","19133"
"732","10/21/2018","today","myself",FALSE,"0",0,"yes","no-allergies","company","havent-asked","grew-up-with-pet,lived-wit-previous-housemates-pets","$500.00 ","$5,000.00 ","8 h","8 h","inside-only,inside-with-yard-access","toy-mice,wand-toys","nail-clip,scratching-post","none","","5bcd14fa9c5c4455e4ef673f",42,101,1500,42101001500,15,"Census Tract 15","G5020","S",239383,0,39.9419037,-75.1591158,"Philadelphia ","PA","19147"
"733","10/21/2018","today","myself",FALSE,"0",0,"yes","no-allergies","company","yes","grew-up-with-pet,lived-wit-previous-housemates-pets","$500.00 ","$3,000.00 ","9 h","9 h","inside-only","toy-mice,wand-toys","scratching-post","none","","5bccc0c44800ac4ccec12793",42,101,34502,42101034502,345.02,"Census Tract 345.02","G5020","S",1021492,0,40.081412,-75.0384555,"Philadelphia ","PA","19115"
"734","10/21/2018","today","my-kids",FALSE,"0",2,"yes","no-allergies","myself","","grew-up-with-pet,currently-have-pet,given-pet-to-another","$50.00 ","$100.00 ","8 h","10 h","inside-only","wand-toys,other-cats,toy-mice","scratching-post","allergies-appear,becomes-aggressive,other","","5bcc6bba4af2cc3efa83adcf",42,101,27200,42101027200,272,"Census Tract 272","G5020","S",679047,408,40.0472339,-75.1180889,"Philadelphia","PA","19120"
"735","10/21/2018","one-month-or-more","gift",TRUE,"1",0,"yes","mildly-allergic","myself","","grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets","$500.00 ","$1,000.00 ","1 h","9 h","inside-only","toy-mice,other-cats","nail-clip,scratching-post","becomes-aggressive,other","website","5bcc2864c6cd64460cb9bf28",42,101,804,42101000804,8.04,"Census Tract 8.04","G5020","S",145453,0,39.9485646,-75.1677563,"Philadelphia","PA","19102"
"736","10/20/2018","one-month-or-more","myself",TRUE,"3",1,"yes","no-allergies","family-member-or-friend","","pet-died-in-care,grew-up-with-pet,lived-wit-previous-housemates-pets","$150.00 ","$300.00 ",NA,NA,"inside-only","toy-mice,wand-toys","not-sure","allergies-appear,becomes-aggressive","website","5bcbe28081e62e540cd89f2b",42,101,19700,42101019700,197,"Census Tract 197","G5020","S",450587,0,40.0162799,-75.1379372,"Philadelphia","PA","19140"
"737","10/20/2018","today","myself",TRUE,"1",0,"yes","no-allergies","company","yes","currently-have-pet","$200.00 ","$2,000.00 ","6 h","12 h","inside-only","toy-mice,wand-toys,other-cats","scratching-post,nail-clip","none","website","5bcbc5ea313231068c7289a6",42,101,37600,42101037600,376,"Census Tract 376","G5020","S",717210,0,39.9599006,-75.1551643,"Philadelphia","PA","19123"
"738","10/20/2018","one-month-or-more","my-kids",FALSE,"0",1,"yes","no-allergies","myself","","never-lived-with-or-owned-a-pet-before","$20.00 ","$30.00 ",NA,"8 h","inside-only","not-much,toy-mice","not-sure","scratches-furniture,becomes-aggressive","","5bcb9bd2e0b43883b2e968f3",42,101,13100,42101013100,131,"Census Tract 131","G5020","S",322155,0,39.9651312,-75.1507381,"Philadelphia","PA","19123"
"739","10/20/2018","today","my-kids,myself",TRUE,"1",2,"yes","no-allergies","company","yes","never-lived-with-or-owned-a-pet-before","$50.00 ","$100.00 ",NA,NA,"inside-only","wand-toys","not-sure","none","website","5bcb9bd3336dd401fcab6c40",42,101,6300,42101006300,63,"Census Tract 63","G5020","S",555597,0,39.9210844,-75.2399761,"Philadelphia ","PA","19142"
"740","10/20/2018","today","myself,my-kids",FALSE,"2",0,"yes","no-allergies","family-member-or-friend","","lived-wit-previous-housemates-pets","$100.00 ","$200.00 ","8 h","10 h","inside-only","toy-mice,wand-toys","scratching-post,nail-clip","becomes-aggressive","","5bcb6276029cca481cb2fc5b",42,101,8500,42101008500,85,"Census Tract 85","G5020","S",621445,0,39.9568821,-75.2265389,"Philadelphia","PA","19139"
"741","10/20/2018","one-month-or-more","gift",FALSE,"1",0,"a-surprise","mildly-allergic","myself","","grew-up-with-pet,lived-wit-previous-housemates-pets","$250.00 ","$1,000.00 ","8 h","12 h","inside-only","toy-mice,wand-toys,not-much","scratching-post,not-sure","none","","5bcb56b2eb1b086aefcfb5e3",42,101,1101,42101001101,11.01,"Census Tract 11.01","G5020","S",174011,0,39.9449918,-75.162524,"Philadelphia ","PA","19147"
"742","10/20/2018","today","other",FALSE,"0",3,"yes","no-allergies","myself","","grew-up-with-pet","$250.00 ","$1,000.00 ","6h","6h","inside-only","toy-mice,wand-toys","scratching-post","becomes-aggressive","","5bcb2fdac431ce64d333071e",42,101,10100,42101010100,101,"Census Tract 101","G5020","S",601412,0,39.9721397,-75.2425292,"Philadelphia ","PA","19151"
"743","10/19/2018","today","mouser",FALSE,"0",0,"yes","not-sure","myself","","currently-have-pet","$100.00 ","$200.00 ","8h","8h","inside-only","not-much,other-cats","scratching-post","becomes-aggressive","","5bca83f3e28e2348a07716bd",42,101,10400,42101010400,104,"Census Tract 104","G5020","S",472075,0,39.9654995,-75.2191194,"Philadelphia ","PA","19139"
"744","10/19/2018","one-month-or-more","myself",TRUE,"0",0,"yes","no-allergies","company","yes","grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets","$100.00 ","$2,500.00 ","12 h","12 h","inside-only","toy-mice,wand-toys,other-cats","nail-clip,scratching-post","none,other","other","5bca530465e8a335b288ddf9",42,91,201501,42091201501,2015.01,"Census Tract 2015.01","G5020","S",4589248,0,40.1039586,-75.0764522,"Huntingdon Valley","PA","19006"
"745","10/19/2018","one-month-or-more","myself",TRUE,"1",0,"yes","no-allergies","company","yes","grew-up-with-pet,currently-have-pet","$100.00 ","$300.00 ","4 h",NA,"inside-only","toy-mice,wand-toys","scratching-post,nail-clip,not-sure","becomes-aggressive,not-enough-time","website","5bca3efe43637f02e08f00ab",42,101,14000,42101014000,140,"Census Tract 140","G5020","S",439803,0,39.9735358,-75.1630966,"Philadelphia","PA","19121"
"746","10/19/2018","one-month-or-more","myself",FALSE,"0",0,"yes","no-allergies","company","yes","never-lived-with-or-owned-a-pet-before","$220.00 ","$200.00 ","8 h","8 h","inside-only","wand-toys,toy-mice","scratching-post","becomes-aggressive,moving-too-far","","5bca31b6f0f3f1586f5bfebf",42,101,26900,42101026900,269,"Census Tract 269","G5020","S",614685,0,40.0556007,-75.1324048,"Philadelphia","PA","19126"
"747","10/19/2018","one-month-or-more","myself",FALSE,"2",0,"yes","no-allergies","company","yes","euthanized-a-pet,grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets","$200.00 ","$1,000.00 ","3 h","6 h","inside-only","toy-mice,wand-toys,other-cats","scratching-post","becomes-aggressive","","5bca204cf4814e3828c72b7b",42,101,2400,42101002400,24,"Census Tract 24","G5020","S",535423,0,39.9367634,-75.15951,"Philadelphia","PA","19147"
"748","10/19/2018","today","mouser,my-kids",FALSE,"0",1,"yes","no-allergies","myself","","pet-ran-away","$50.00 ","$100.00 ","10 h",NA,"inside-only","toy-mice,wand-toys","scratching-post,nail-clip","allergies-appear,becomes-aggressive,moving-too-far","",NA,42,101,24500,42101024500,245,"Census Tract 245","G5020","S",800999,0,40.0333286,-75.1620463,"Philadelphia","PA","19144"
"749","10/19/2018","today","myself,mouser",FALSE,"0",0,"yes","no-allergies","company","yes","grew-up-with-pet","$150.00 ","$200.00 ","9 h","9 h","inside-only","not-much,toy-mice","not-sure","allergies-appear","","5bca0660fe1779685748529f",42,101,20500,42101020500,205,"Census Tract 205","G5020","S",1429508,0,40.0158738,-75.1643607,"Philadelphia ","PA","19140"
"750","10/19/2018","one-month-or-more","myself,my-kids",TRUE,"1",3,"yes","no-allergies","company","yes","grew-up-with-pet","$500 ","$600 ",NA,"1 h","inside-with-yard-access","toy-mice","scratching-post,nail-clip","allergies-appear,becomes-aggressive,litter-box-issues","website","5bc9f86eafc61384c571ae84",42,101,8301,42101008301,83.01,"Census Tract 83.01","G5020","S",510557,6714,39.957781,-75.2467384,"Philadelphia","PA","19139"
"751","10/18/2018","one-month-or-more","myself",TRUE,"1",0,"yes","no-allergies","company","yes","pet-died-in-care","$100.00 ","$2,000.00 ",NA,NA,"inside-only,outside-only","toy-mice,other-cats,wand-toys","scratching-post,nail-clip","none","website","5bc90f1bc9b7656de3707341",42,101,1101,42101001101,11.01,"Census Tract 11.01","G5020","S",174011,0,39.9449918,-75.162524,"Philadelphia ","PA","19107"
"752","10/18/2018","today","myself",TRUE,"4",0,"yes","no-allergies","family-member-or-friend","","grew-up-with-pet,currently-pets-in-my-home-but-not-mine","$200.00 ","$1,000.00 ","2 h","8 h","inside-only","toy-mice,wand-toys","scratching-post","none","other","5bc8ce106102fb3f4ab6b06e",42,101,33101,42101033101,331.01,"Census Tract 331.01","G5020","S",486954,0,40.0403093,-75.0379505,"Philadelphia ","PA","19136"
"753","10/18/2018","one-month-or-more","myself",FALSE,"0",0,"yes","no-allergies","myself","","grew-up-with-pet,euthanized-a-pet","$100.00 ","$500.00 ",NA,NA,"inside-only","wand-toys,other-cats","nail-clip,scratching-post","becomes-aggressive,litter-box-issues","","5bc8ccbc55458905789f0f78",42,101,19100,42101019100,191,"Census Tract 191","G5020","S",1439045,10675,40.0090421,-75.107211,"Philadelphia ","PA","19124"
"754","10/18/2018","today","my-kids,myself",FALSE,"0",9,"yes","no-allergies","myself","","given-pet-to-another,euthanized-a-pet,grew-up-with-pet,currently-have-pet","$80.00 ","$1,000.00 ",NA,"8 h","inside-only,inside-with-yard-access","toy-mice,wand-toys","scratching-post","none","","5bc8cb8f4986338e25be6886",34,7,603902,34007603902,6039.02,"Census Tract 6039.02","G5020","S",1391656,31552,39.90038,-75.0595259,"Haddon Township","NJ","8107"
"755","10/18/2018","one-month-or-more","myself",FALSE,"1",0,"yes","no-allergies","company","yes","grew-up-with-pet,lived-wit-previous-housemates-pets,currently-have-pet,euthanized-a-pet","$250.00 ","$3,000.00 ",NA,NA,"inside-only","toy-mice,wand-toys,other-cats","nail-clip,scratching-post","none","","5bc8c2638a65d8600ade4e89",42,101,4201,42101004201,42.01,"Census Tract 42.01","G5020","S",361680,0,39.9219554,-75.151264,"Philadelphia","PA","19148"
"756","10/18/2018","next-few-weeks","myself",TRUE,"1",0,"yes","no-allergies","company","yes","euthanized-a-pet,lived-wit-previous-housemates-pets,grew-up-with-pet","$200.00 ","$500.00 ","8 h","8 h","inside-only","toy-mice,wand-toys","scratching-post","none","insta","5bc8a57e95915609f8278699",42,101,12203,42101012203,122.03,"Census Tract 122.03","G5020","S",227711,0,40.0074873,-75.2093404,"Philadelphia","PA","19131"
"757","10/18/2018","today","myself",TRUE,"1",0,"yes","no-allergies","myself","","grew-up-with-pet,currently-have-pet,euthanized-a-pet","$240.00 ","$500.00 ","6 h","6 h","inside-only","toy-mice,wand-toys,other-cats","nail-clip,scratching-post","none","website","5bc89fba8cdaa9860fc4bb76",42,17,105704,42017105704,1057.04,"Census Tract 1057.04","G5020","S",2633294,75686,40.2096701,-74.7893738,"Morrisville","PA","19067"
"758","10/18/2018","one-month-or-more","myself,other",TRUE,"1",0,"yes","no-allergies","company","havent-asked","grew-up-with-pet","$100.00 ","$750.00 ",NA,NA,"inside-only","toy-mice,wand-toys,not-much","nail-clip,scratching-post","none","website","5bc89bf68c66b98bf5280cdc",42,101,9000,42101009000,90,"Census Tract 90","G5020","S",434900,0,39.9595247,-75.1906334,"Philadelphia","PA","19104"
"759","10/17/2018","one-month-or-more","myself",TRUE,"2",2,"yes","no-allergies","myself","","grew-up-with-pet,currently-have-pet","$150.00 ","$500.00 ",NA,NA,"inside-only","toy-mice,other-cats","nail-clip,scratching-post","none","website","5bc7cc99878d1a4d18274ccc",42,101,8500,42101008500,85,"Census Tract 85","G5020","S",621445,0,39.9568821,-75.2265389,"WYNNEWOOD","PA","19139"
